0,1,2,3,4,5,6
6754.283,86.336922,76.593727,72.11499,104.557335,86.007118,70.771767
6762.71,86.201088,76.620987,72.159676,104.190186,85.903282,70.780334
6771.138,85.972122,76.623978,72.175491,103.825699,85.820381,70.851067
6779.567,85.733078,76.473915,72.122803,103.462685,85.758148,70.847115
6787.993,85.570694,76.450127,72.166382,103.016731,85.602455,70.801598
6796.421,85.339767,76.471054,72.134155,102.633171,85.482735,70.816292
6804.849,85.105156,76.362511,72.112442,102.239304,85.362564,70.869949
6813.476,84.858803,76.287819,72.067528,101.846565,85.24894,70.832985
6822.106,84.621475,76.201965,72.022919,101.416359,85.070953,70.867836
6830.734,84.374466,76.131851,72.008018,100.957245,84.939369,70.730179
6839.161,84.160767,76.033836,71.966133,100.551689,84.745575,70.726997
6847.587,83.944557,75.89962,71.930199,100.163223,84.579483,70.729256
6856.013,83.683609,75.781189,71.843369,99.75589,84.457626,70.714966
6864.44,83.536911,75.835548,71.861084,99.353119,84.302635,70.665741
6872.867,83.206108,75.628052,71.775917,98.916573,84.096992,70.582848
6881.295,83.078728,75.570641,71.747826,98.494576,83.901611,70.51342
6889.924,82.875893,75.421791,71.647308,98.117767,83.684181,70.539513
6898.553,82.693939,75.316032,71.613029,97.764046,83.485786,70.479645
6906.982,82.626404,75.222878,71.504044,97.5056,83.257881,70.383179
6915.409,82.576294,75.159973,71.494293,97.299019,83.118057,70.291771
6923.834,82.502571,75.022827,71.348183,97.095886,82.914474,70.213867
6932.262,82.454208,74.935997,71.284027,96.993767,82.734612,70.134926
6940.69,82.501595,74.882088,71.281204,96.918694,82.556488,70.059303
6949.116,82.50737,74.774208,71.224182,96.877792,82.407326,69.972061
6957.545,82.505074,74.685776,71.135269,96.93792,82.305786,69.987434
6965.974,82.593872,74.684021,71.142448,96.96965,82.1847,69.849876
6974.605,82.648422,74.557068,70.979256,97.069931,82.055939,69.788994
6983.638,82.731712,74.50695,70.985275,97.153442,81.924721,69.693314
6992.066,82.842422,74.43338,70.923599,97.323441,81.831665,69.609444
7000.491,82.947052,74.385796,70.874634,97.532204,81.789322,69.520111
7008.92,83.0504,74.37542,70.770988,97.695229,81.681503,69.456306
7017.349,83.262871,74.394356,70.795883,97.90419,81.638168,69.390053
7025.775,83.427826,74.389404,70.781532,98.21904,81.651581,69.290451
